symbol,isin,exchange,date,open,high,low,close,volume,year,month,day,ym
MOTHERSON SS,517334,BSE,2021-12-14,225.5,227.05,220.75,221.65,389528,2021,12,14,202112
MINDTECK (I),517344,BSE,2021-12-14,155.05,157.45,150.15,153.8,15619,2021,12,14,202112
HAVELLSINDIA,517354,BSE,2021-12-14,1370.0,1372.8,1339.85,1353.2,41790,2021,12,14,202112
ACI INFOCOM ,517356,BSE,2021-12-14,1.62,1.62,1.6,1.62,558274,2021,12,14,202112
INCAP LTD.  ,517370,BSE,2021-12-14,44.1,44.1,42.0,44.1,2944,2021,12,14,202112
GUJ.INTRUX  ,517372,BSE,2021-12-14,119.75,119.75,115.0,115.2,1312,2021,12,14,202112
IGARSHI MOT ,517380,BSE,2021-12-14,523.45,533.0,519.0,523.7,7690,2021,12,14,202112
SYMPHONY    ,517385,BSE,2021-12-14,974.2,1005.0,974.2,996.6,689,2021,12,14,202112
PAN ELECTR. ,517397,BSE,2021-12-14,44.0,44.0,41.8,41.8,2498,2021,12,14,202112
VXL INSTRUM.,517399,BSE,2021-12-14,7.67,7.68,7.53,7.68,1219,2021,12,14,202112
SHYAM TELEC.,517411,BSE,2021-12-14,14.07,14.07,13.6,14.07,3226,2021,12,14,202112
LEE&NEE SOFT,517415,BSE,2021-12-14,15.07,15.07,15.06,15.07,125719,2021,12,14,202112
PATEL AIRTEM,517417,BSE,2021-12-14,186.0,190.65,180.6,188.7,8731,2021,12,14,202112
BFLYGANDHI  ,517421,BSE,2021-12-14,861.75,906.0,843.0,906.0,2195,2021,12,14,202112
NARMADA MACP,517431,BSE,2021-12-14,11.27,11.27,11.27,11.27,736,2021,12,14,202112
R.S.SOFTWARE,517447,BSE,2021-12-14,36.5,37.5,35.3,36.15,40162,2021,12,14,202112
MAGNA ELECTR,517449,BSE,2021-12-14,185.0,185.0,175.0,176.4,4574,2021,12,14,202112
ELNET TECH. ,517477,BSE,2021-12-14,173.0,174.5,167.5,170.45,1426,2021,12,14,202112
ACCEL       ,517494,BSE,2021-12-14,13.07,13.3,13.06,13.3,63555,2021,12,14,202112
WEBELSOLAR  ,517498,BSE,2021-12-14,79.2,87.6,78.0,84.3,229863,2021,12,14,202112
ROTO PUMPS  ,517500,BSE,2021-12-14,328.0,335.0,316.0,326.1,10955,2021,12,14,202112
TTK PRESTIGE,517506,BSE,2021-12-14,1215.05,1269.6,1140.0,1151.1,55960,2021,12,14,202112
DHINDIA     ,517514,BSE,2021-12-14,21.5,21.75,20.85,21.55,4746,2021,12,14,202112
RAJ GLO WIR ,517522,BSE,2021-12-14,2050.05,2100.0,2050.0,2076.1,197,2021,12,14,202112
SURANATP    ,517530,BSE,2021-12-14,9.2,9.8,8.95,9.57,160004,2021,12,14,202112
ONWARD TECHN,517536,BSE,2021-12-14,274.7,283.7,268.3,283.7,4126,2021,12,14,202112
CENTUM ELEC ,517544,BSE,2021-12-14,585.0,604.25,577.1,596.9,38152,2021,12,14,202112
ALFA TRANSFO,517546,BSE,2021-12-14,7.25,7.25,6.6,6.6,19373,2021,12,14,202112
STARLITE COM,517548,BSE,2021-12-14,4.12,4.12,4.12,4.12,32190,2021,12,14,202112
NHCFOODS    ,517554,BSE,2021-12-14,15.37,16.35,15.02,15.29,6860,2021,12,14,202112
PVP VENT LTD,517556,BSE,2021-12-14,6.35,6.35,6.35,6.35,6495,2021,12,14,202112
TRIGYN TECH ,517562,BSE,2021-12-14,122.5,125.5,122.0,122.3,15344,2021,12,14,202112
KEI INDUST. ,517569,BSE,2021-12-14,1086.95,1150.0,1077.3,1140.65,35687,2021,12,14,202112
IMPPOWERS   ,517571,BSE,2021-12-14,16.85,19.88,16.82,19.6,360232,2021,12,14,202112
KEERTHI     ,518011,BSE,2021-12-14,147.0,148.0,138.0,146.0,341,2021,12,14,202112
GUJ.SIDH.CEM,518029,BSE,2021-12-14,43.8,44.6,43.1,43.65,15197,2021,12,14,202112
SURAJ PRODUC,518075,BSE,2021-12-14,95.2,95.2,95.2,95.2,2092,2021,12,14,202112
ANJANI PORTL,518091,BSE,2021-12-14,310.45,313.0,309.65,310.35,2722,2021,12,14,202112
MODINATURAL ,519003,BSE,2021-12-14,141.9,142.0,135.0,141.65,10901,2021,12,14,202112
KHANDEL. EXT,519064,BSE,2021-12-14,17.8,19.55,17.8,18.5,599,2021,12,14,202112
TASTY BITE  ,519091,BSE,2021-12-14,13410.9,13451.15,13037.15,13063.85,221,2021,12,14,202112
RITESH INTER,519097,BSE,2021-12-14,32.0,32.0,30.5,31.6,4743,2021,12,14,202112
AVT NATURAL ,519105,BSE,2021-12-14,76.1,76.6,74.9,76.05,5174,2021,12,14,202112
HIND.FOODS  ,519126,BSE,2021-12-14,1995.0,1995.0,1954.8,1966.6,422,2021,12,14,202112
NAHAR INDUST,519136,BSE,2021-12-14,116.75,119.05,116.25,119.0,5189,2021,12,14,202112
VADILAL IND ,519156,BSE,2021-12-14,981.6,999.0,979.6,996.45,546,2021,12,14,202112
ASHIANA AGRO,519174,BSE,2021-12-14,9.22,9.22,9.22,9.22,1,2021,12,14,202112
ADF FOODS LT,519183,BSE,2021-12-14,842.2,843.75,825.05,831.95,2085,2021,12,14,202112
RGRL        ,519191,BSE,2021-12-14,20.05,20.2,18.6,18.75,190595,2021,12,14,202112
AJANTA SOYA ,519216,BSE,2021-12-14,212.0,217.0,204.0,207.15,41906,2021,12,14,202112
WILLIAM.MAGO,519224,BSE,2021-12-14,25.65,27.0,25.65,27.0,2691,2021,12,14,202112
RICHIRICH   ,519230,BSE,2021-12-14,5.14,5.15,4.8,5.15,12918,2021,12,14,202112
SIEL        ,519234,BSE,2021-12-14,22.1,22.1,20.5,20.5,1661,2021,12,14,202112
SANWARIA    ,519260,BSE,2021-12-14,0.8,0.8,0.77,0.79,2633414,2021,12,14,202112
PRIMA AGRO L,519262,BSE,2021-12-14,34.9,34.95,33.5,34.75,654,2021,12,14,202112
TARAI FOODS ,519285,BSE,2021-12-14,7.4,7.41,6.86,6.87,11839,2021,12,14,202112
MODERN DAIRI,519287,BSE,2021-12-14,10.2,10.41,10.2,10.41,45239,2021,12,14,202112
BAMBINO AGRO,519295,BSE,2021-12-14,294.7,294.7,275.0,288.0,3265,2021,12,14,202112
PRIME INDS. ,519299,BSE,2021-12-14,7.05,7.22,6.54,7.18,8386,2021,12,14,202112
VIKAS WSP   ,519307,BSE,2021-12-14,3.95,3.95,3.75,3.8,245900,2021,12,14,202112
VSF PROJ    ,519331,BSE,2021-12-14,20.45,20.45,20.45,20.45,8952,2021,12,14,202112
BANSISONS TE,519353,BSE,2021-12-14,3.07,3.07,3.07,3.07,100,2021,12,14,202112
POONA DAL   ,519359,BSE,2021-12-14,51.0,54.0,48.0,52.85,7665,2021,12,14,202112
TRANSGL.FOOD,519367,BSE,2021-12-14,78.0,81.5,77.45,77.45,550,2021,12,14,202112
ANIK INDS   ,519383,BSE,2021-12-14,25.85,25.85,23.95,25.1,24410,2021,12,14,202112
SHARAT INDUS,519397,BSE,2021-12-14,61.2,61.2,59.1,61.2,8310,2021,12,14,202112
KSE LIMITED ,519421,BSE,2021-12-14,2199.95,2210.0,2113.0,2152.3,263,2021,12,14,202112
NARBADA     ,519455,BSE,2021-12-14,30.0,34.75,30.0,34.4,1010,2021,12,14,202112
VIRAT CRANE ,519457,BSE,2021-12-14,30.15,31.55,30.15,30.85,18983,2021,12,14,202112
IB INFOTECH ,519463,BSE,2021-12-14,27.5,29.45,27.5,29.45,173,2021,12,14,202112
CHORDIA FOOD,519475,BSE,2021-12-14,143.8,150.8,140.0,148.45,335,2021,12,14,202112
CIANAGRO    ,519477,BSE,2021-12-14,47.75,47.95,45.5,46.2,9889,2021,12,14,202112
TAI INDUST. ,519483,BSE,2021-12-14,26.55,29.45,26.55,27.7,9798,2021,12,14,202112
N K INDUST. ,519494,BSE,2021-12-14,32.5,35.0,31.9,34.6,1871,2021,12,14,202112
BKV INDUSTRS,519500,BSE,2021-12-14,9.06,9.06,9.06,9.06,7364,2021,12,14,202112
ASIAN TEA   ,519532,BSE,2021-12-14,34.0,34.75,31.45,31.45,277480,2021,12,14,202112
HERITGFOOD  ,519552,BSE,2021-12-14,423.95,429.15,414.35,426.4,11691,2021,12,14,202112
SIMRAN FARMS,519566,BSE,2021-12-14,180.1,184.0,175.0,180.1,14648,2021,12,14,202112
DFM FOODS   ,519588,BSE,2021-12-14,290.6,299.9,286.0,290.2,19243,2021,12,14,202112
CCL PRODUCTS,519600,BSE,2021-12-14,404.75,405.45,398.0,401.2,11639,2021,12,14,202112
KELLTONTEC  ,519602,BSE,2021-12-14,62.55,64.8,59.7,63.35,369023,2021,12,14,202112
SURYO FOODS ,519604,BSE,2021-12-14,9.1,9.1,9.1,9.1,1293,2021,12,14,202112
INTEG.PROEIN,519606,BSE,2021-12-14,16.41,16.41,16.41,16.41,1002,2021,12,14,202112
MAHAAN FOODS,519612,BSE,2021-12-14,19.5,19.5,19.35,19.4,955,2021,12,14,202112
RICO AUTO   ,520008,BSE,2021-12-14,44.0,46.5,43.5,46.2,158141,2021,12,14,202112
OMAX AUTOS. ,520021,BSE,2021-12-14,53.5,55.05,51.0,52.85,12143,2021,12,14,202112
MUNJAL SHOWA,520043,BSE,2021-12-14,126.05,128.55,125.75,126.95,1843,2021,12,14,202112
JAMNA AUTO  ,520051,BSE,2021-12-14,110.25,114.35,110.25,110.95,161617,2021,12,14,202112
SUNDAR.CLAY ,520056,BSE,2021-12-14,3959.9,4027.2,3875.0,3942.85,241,2021,12,14,202112
JTEKTINDIA  ,520057,BSE,2021-12-14,94.5,97.8,91.7,95.6,42080,2021,12,14,202112
MUNAUTO     ,520059,BSE,2021-12-14,52.3,53.25,52.3,53.05,14829,2021,12,14,202112
JAYBH.MARUTI,520066,BSE,2021-12-14,182.9,185.75,182.05,183.3,3107,2021,12,14,202112
RACLGEAR    ,520073,BSE,2021-12-14,679.0,679.0,655.1,660.2,10253,2021,12,14,202112
SAMKRG PIST.,520075,BSE,2021-12-14,168.5,168.5,160.1,161.6,3698,2021,12,14,202112
SICAL LOG   ,520086,BSE,2021-12-14,14.05,14.1,13.6,13.88,64158,2021,12,14,202112
RATNAMNI MET,520111,BSE,2021-12-14,1971.1,1983.95,1913.15,1930.5,661,2021,12,14,202112
VESUVIUS IND,520113,BSE,2021-12-14,1146.1,1154.95,1131.0,1142.5,701,2021,12,14,202112
AUTOMOTIVE S,520119,BSE,2021-12-14,348.5,348.5,348.5,348.5,1748,2021,12,14,202112
ARCEE INDUST,520121,BSE,2021-12-14,8.99,8.99,8.3,8.89,606,2021,12,14,202112
ABC INDIA   ,520123,BSE,2021-12-14,108.5,108.5,104.8,104.8,2258,2021,12,14,202112
BALURGHAT TE,520127,BSE,2021-12-14,10.5,10.5,10.0,10.39,6180,2021,12,14,202112
COASTAL ROAD,520131,BSE,2021-12-14,14.5,14.5,14.5,14.5,1000,2021,12,14,202112
SIBAR AUTO  ,520141,BSE,2021-12-14,8.15,8.75,7.93,8.46,5249,2021,12,14,202112
SHREY SH LOG,520151,BSE,2021-12-14,256.65,257.1,251.15,252.25,4077,2021,12,14,202112
STARLOG     ,520155,BSE,2021-12-14,13.38,13.38,12.15,13.0,2478,2021,12,14,202112
INDO COUNT  ,521016,BSE,2021-12-14,261.9,261.9,252.35,255.85,23286,2021,12,14,202112
MARAL OVERS ,521018,BSE,2021-12-14,85.35,88.5,85.0,85.85,14948,2021,12,14,202112
ADV LIFESTY ,521048,BSE,2021-12-14,26.4,29.05,26.4,29.0,962,2021,12,14,202112
TRIDENT     ,521064,BSE,2021-12-14,54.85,55.05,52.1,52.5,5532865,2021,12,14,202112
ALOK INDS.  ,521070,BSE,2021-12-14,24.9,27.3,24.65,27.0,10657315,2021,12,14,202112
PASARI SPIN ,521080,BSE,2021-12-14,4.75,4.75,4.75,4.75,1219,2021,12,14,202112
SPENTEX INDS,521082,BSE,2021-12-14,2.43,2.49,2.27,2.49,80436,2021,12,14,202112
AMARJOTHI SP,521097,BSE,2021-12-14,181.95,188.0,179.0,181.8,12302,2021,12,14,202112
OLYMPIA IND.,521105,BSE,2021-12-14,39.8,39.9,38.0,38.1,2494,2021,12,14,202112
NAGREEKA EXP,521109,BSE,2021-12-14,35.85,35.95,35.15,35.55,779,2021,12,14,202112
SUDITI IND. ,521113,BSE,2021-12-14,21.7,21.7,21.7,21.7,20386,2021,12,14,202112
SBFL        ,521131,BSE,2021-12-14,11.35,11.45,10.6,10.89,17250,2021,12,14,202112
ADITYA SPIN.,521141,BSE,2021-12-14,13.1,14.0,12.7,13.05,14739,2021,12,14,202112
PRIME URBAN ,521149,BSE,2021-12-14,8.0,8.0,7.9,7.99,2409,2021,12,14,202112
DHANLXMI FAB,521151,BSE,2021-12-14,31.65,31.65,29.65,30.0,634,2021,12,14,202112
SRI LAK.SAR.,521161,BSE,2021-12-14,42.9,43.15,39.05,39.55,6203,2021,12,14,202112
ZODIAC CLOTH,521163,BSE,2021-12-14,116.2,116.9,114.05,114.7,2085,2021,12,14,202112
SRI RAMK.MIL,521178,BSE,2021-12-14,20.2,20.2,18.35,18.35,2116,2021,12,14,202112
SUPER SPIN. ,521180,BSE,2021-12-14,11.08,11.81,11.08,11.55,29370,2021,12,14,202112
UNITED TEXT.,521188,BSE,2021-12-14,9.1,9.6,8.81,9.17,14212,2021,12,14,202112
SIL INVEST  ,521194,BSE,2021-12-14,307.2,318.5,307.2,311.55,836,2021,12,14,202112
SURYLAK.COTT,521200,BSE,2021-12-14,72.35,73.05,70.6,72.4,9049,2021,12,14,202112
SAMTEX FASH.,521206,BSE,2021-12-14,6.2,6.2,6.2,6.2,35382,2021,12,14,202112
CITYMAN     ,521210,BSE,2021-12-14,7.38,7.38,7.03,7.03,4999,2021,12,14,202112
DHAN ROTO SP,521216,BSE,2021-12-14,70.5,72.25,68.4,68.45,597,2021,12,14,202112
DAMOINDUS   ,521220,BSE,2021-12-14,45.1,45.7,45.05,45.7,539,2021,12,14,202112
SANBLUE     ,521222,BSE,2021-12-14,36.6,36.6,36.6,36.6,524,2021,12,14,202112
UNI ROYAL IN,521226,BSE,2021-12-14,14.35,15.06,13.65,14.85,4559,2021,12,14,202112
TATIA GLOB  ,521228,BSE,2021-12-14,3.67,3.67,3.67,3.67,83593,2021,12,14,202112
SRI NACHAMAI,521234,BSE,2021-12-14,43.5,43.5,41.6,41.6,99,2021,12,14,202112
SAMBANDAM SP,521240,BSE,2021-12-14,222.7,225.5,221.65,223.6,1966,2021,12,14,202112
CHITRA.SPIN.,521244,BSE,2021-12-14,13.6,13.6,13.6,13.6,140,2021,12,14,202112
KITEX GARMEN,521248,BSE,2021-12-14,175.05,175.6,172.7,174.1,9263,2021,12,14,202112
CRANEX LTD. ,522001,BSE,2021-12-14,15.65,18.95,15.65,18.05,327,2021,12,14,202112
BATLIBOI LTD,522004,BSE,2021-12-14,41.75,43.85,39.9,43.85,71235,2021,12,14,202112
AUSTIN ENGG.,522005,BSE,2021-12-14,75.0,75.0,64.8,68.0,12654,2021,12,14,202112
UNITED DRILL,522014,BSE,2021-12-14,415.95,419.95,411.3,414.4,546,2021,12,14,202112
FLUIDOMAT   ,522017,BSE,2021-12-14,125.0,125.0,120.2,123.8,1728,2021,12,14,202112
EMA INDIA   ,522027,BSE,2021-12-14,17.05,17.05,17.05,17.05,1,2021,12,14,202112
WINDSOR MACH,522029,BSE,2021-12-14,37.45,40.65,36.3,39.5,128675,2021,12,14,202112
SHANTHI GEAR,522034,BSE,2021-12-14,160.0,161.25,157.05,157.9,8325,2021,12,14,202112
HONDAPOWER  ,522064,BSE,2021-12-14,1374.6,1380.0,1340.15,1343.0,606,2021,12,14,202112
HITECHGEAR  ,522073,BSE,2021-12-14,266.0,269.6,251.05,253.0,6405,2021,12,14,202112
ELGI EQUIP  ,522074,BSE,2021-12-14,309.95,315.0,305.15,308.4,8063,2021,12,14,202112
UV DER HORST,522091,BSE,2021-12-14,58.8,59.8,53.25,56.9,3465,2021,12,14,202112
KILBURN ENGG,522101,BSE,2021-12-14,31.95,32.55,30.6,31.0,3793,2021,12,14,202112
BIRLA PRETEC,522105,BSE,2021-12-14,35.4,35.4,33.75,35.4,568503,2021,12,14,202112
YUKEN INDIA ,522108,BSE,2021-12-14,590.75,593.0,581.1,584.1,720,2021,12,14,202112
TIMKEN (I)  ,522113,BSE,2021-12-14,1960.0,1960.45,1921.65,1929.75,1846,2021,12,14,202112
VOITH PAPER ,522122,BSE,2021-12-14,1120.0,1125.0,1102.0,1120.1,3241,2021,12,14,202112
ARTSON ENG  ,522134,BSE,2021-12-14,139.25,139.25,139.25,139.25,35039,2021,12,14,202112
SOLITAIR MC ,522152,BSE,2021-12-14,34.0,34.3,33.45,33.7,3036,2021,12,14,202112
DIAMONPOWER ,522163,BSE,2021-12-14,1.22,1.22,1.22,1.22,681,2021,12,14,202112
INDSIL HYD  ,522165,BSE,2021-12-14,43.0,45.2,42.1,44.05,13428,2021,12,14,202112
ITL INDUSTRS,522183,BSE,2021-12-14,157.7,157.7,147.0,151.0,6870,2021,12,14,202112
FRONTIER SPR,522195,BSE,2021-12-14,270.05,276.5,269.05,273.0,1311,2021,12,14,202112
PRAJ IND.LTD,522205,BSE,2021-12-14,341.9,341.9,325.6,331.1,24770,2021,12,14,202112
RASANDIK ENG,522207,BSE,2021-12-14,102.35,104.0,102.35,102.8,875,2021,12,14,202112
YOGI SUNGWON,522209,BSE,2021-12-14,8.0,8.0,7.36,7.36,6216,2021,12,14,202112
HLEGLAS     ,522215,BSE,2021-12-14,5901.0,6010.0,5850.0,5900.15,726,2021,12,14,202112
GUJ APOIND  ,522217,BSE,2021-12-14,212.0,213.3,211.4,212.1,1104,2021,12,14,202112
TANEJA AERO.,522229,BSE,2021-12-14,89.5,92.55,85.3,91.95,107255,2021,12,14,202112
CONART ENG. ,522231,BSE,2021-12-14,38.3,38.3,35.35,36.0,2269,2021,12,14,202112
SHIVAGRICO  ,522237,BSE,2021-12-14,13.0,13.0,13.0,13.0,51,2021,12,14,202112
M.M.FORGINGS,522241,BSE,2021-12-14,751.15,775.15,743.4,767.3,1352,2021,12,14,202112
MAYUR UNIQ. ,522249,BSE,2021-12-14,615.15,615.15,593.0,597.0,7676,2021,12,14,202112
CENLUB INDUS,522251,BSE,2021-12-14,129.3,129.8,125.0,125.85,7636,2021,12,14,202112
RAJOO ENGIN.,522257,BSE,2021-12-14,26.1,26.1,25.0,25.3,67208,2021,12,14,202112
JMC PROJECTS,522263,BSE,2021-12-14,100.9,101.25,97.8,98.4,5017,2021,12,14,202112
VEEJAY LAKSH,522267,BSE,2021-12-14,51.5,52.5,51.0,51.0,440,2021,12,14,202112
AHMED.STEEL ,522273,BSE,2021-12-14,17.25,17.5,16.85,16.85,244,2021,12,14,202112
GET&D       ,522275,BSE,2021-12-14,126.7,129.4,121.2,124.7,11372,2021,12,14,202112
RAM RAT.WIRE,522281,BSE,2021-12-14,154.9,163.0,152.0,161.9,29094,2021,12,14,202112
JAY NECO IND,522285,BSE,2021-12-14,25.9,27.15,25.15,26.8,18999,2021,12,14,202112
KALPA.POWER ,522287,BSE,2021-12-14,377.85,379.4,375.15,375.95,17118,2021,12,14,202112
NMSRESRC    ,522289,BSE,2021-12-14,30.0,30.0,29.9,29.95,334,2021,12,14,202112
CHANDNI TE  ,522292,BSE,2021-12-14,48.4,49.15,46.95,47.8,25701,2021,12,14,202112
T & I GLOBAL,522294,BSE,2021-12-14,124.5,124.5,118.7,120.05,735,2021,12,14,202112
CONTROL PRNT,522295,BSE,2021-12-14,357.05,362.55,350.0,351.45,1102,2021,12,14,202112
BEMCO HYDRAU,522650,BSE,2021-12-14,249.0,249.0,225.5,233.5,104,2021,12,14,202112
ANSAL BUILD.,523007,BSE,2021-12-14,90.55,95.8,90.55,95.05,4883,2021,12,14,202112
WEIZMANN LTD,523011,BSE,2021-12-14,59.8,60.65,58.6,58.65,1176,2021,12,14,202112
B.N.RATHI SE,523019,BSE,2021-12-14,53.4,55.4,51.5,54.55,72866,2021,12,14,202112
RISHITECH   ,523021,BSE,2021-12-14,24.0,27.15,24.0,25.95,7161,2021,12,14,202112
SINCLAIR HOT,523023,BSE,2021-12-14,74.7,76.95,74.5,76.2,13104,2021,12,14,202112
SAFARI IND. ,523025,BSE,2021-12-14,848.05,876.2,845.0,852.75,1287,2021,12,14,202112
BIN.TEX.PR(P,523054,BSE,2021-12-14,899.0,899.0,887.55,887.55,25,2021,12,14,202112
JJ FINANCE  ,523062,BSE,2021-12-14,60.05,60.05,60.05,60.05,340,2021,12,14,202112
COSMO FERR. ,523100,BSE,2021-12-14,249.0,250.0,237.0,241.9,14301,2021,12,14,202112
FUTURA SEC. ,523113,BSE,2021-12-14,12.21,13.1,12.21,12.25,250,2021,12,14,202112
SANCO TRANS ,523116,BSE,2021-12-14,579.5,579.5,562.9,570.15,388,2021,12,14,202112
ADOR MULTI. ,523120,BSE,2021-12-14,86.0,86.0,81.5,81.8,2009,2021,12,14,202112
EIH ASSO.HOT,523127,BSE,2021-12-14,350.3,353.55,341.45,348.8,1537,2021,12,14,202112
MEDI CAPS   ,523144,BSE,2021-12-14,46.9,46.9,44.1,45.25,26540,2021,12,14,202112
OTCO INTERN.,523151,BSE,2021-12-14,9.45,9.6,8.7,8.95,9543,2021,12,14,202112
MORGAN CRU  ,523160,BSE,2021-12-14,930.0,970.0,930.0,955.15,201,2021,12,14,202112
BA PACK     ,523186,BSE,2021-12-14,234.7,235.2,217.1,232.85,1838,2021,12,14,202112
ABAN OFFSHO ,523204,BSE,2021-12-14,52.75,52.75,50.0,50.6,13259,2021,12,14,202112
KOKUYOCMLN  ,523207,BSE,2021-12-14,64.4,67.45,63.25,64.9,18511,2021,12,14,202112
SRM ENERGY  ,523222,BSE,2021-12-14,6.56,6.56,6.56,6.56,1,2021,12,14,202112
BHARAT SEATS,523229,BSE,2021-12-14,82.5,82.5,78.1,80.6,59257,2021,12,14,202112
CONT.PETRO  ,523232,BSE,2021-12-14,44.2,45.85,44.2,45.5,2399,2021,12,14,202112
NB FOOT WEAR,523242,BSE,2021-12-14,2.71,2.71,2.71,2.71,2400,2021,12,14,202112
MACHINO PLAS,523248,BSE,2021-12-14,121.5,121.7,115.2,119.85,1015,2021,12,14,202112
PEARL POLYME,523260,BSE,2021-12-14,16.15,19.38,16.05,19.38,58369,2021,12,14,202112
VENKEY'S (I),523261,BSE,2021-12-14,2667.0,2715.45,2660.05,2679.1,3081,2021,12,14,202112
ADVANI HOTEL,523269,BSE,2021-12-14,78.6,78.6,76.6,76.6,50,2021,12,14,202112
G.V.FILMS   ,523277,BSE,2021-12-14,0.78,0.8,0.77,0.8,20823086,2021,12,14,202112
SUPER HOUSE ,523283,BSE,2021-12-14,172.5,176.8,163.95,174.45,16308,2021,12,14,202112
RAMA VISION ,523289,BSE,2021-12-14,25.0,25.7,23.35,23.55,14285,2021,12,14,202112
TCPL PACK   ,523301,BSE,2021-12-14,537.0,537.0,513.4,519.8,388,2021,12,14,202112
BALMER LAWRI,523319,BSE,2021-12-14,120.3,121.5,118.65,119.45,17456,2021,12,14,202112
KOVAI MEDI. ,523323,BSE,2021-12-14,1721.95,1740.65,1721.95,1735.05,824,2021,12,14,202112
ELDECO HOUS.,523329,BSE,2021-12-14,3550.0,3694.9,3530.0,3669.65,636,2021,12,14,202112
DCMSHRIRAM  ,523367,BSE,2021-12-14,951.05,997.05,951.05,984.3,4331,2021,12,14,202112
DCM SHR.IND ,523369,BSE,2021-12-14,94.9,96.8,94.0,95.8,87475,2021,12,14,202112
MAWANA SUGAR,523371,BSE,2021-12-14,82.5,82.5,78.85,79.3,5248,2021,12,14,202112
MINI DIAMOND,523373,BSE,2021-12-14,20.25,20.25,20.25,20.25,2596,2021,12,14,202112
MAH.RAS.APEX,523384,BSE,2021-12-14,93.9,94.4,87.8,93.9,1132,2021,12,14,202112
NILKAMAL L  ,523385,BSE,2021-12-14,2491.85,2527.5,2457.2,2510.05,354,2021,12,14,202112
NAHAR POLY  ,523391,BSE,2021-12-14,249.95,251.0,244.8,248.0,1131,2021,12,14,202112
3M INDIA LTD,523395,BSE,2021-12-14,25194.35,25211.95,24750.05,24798.8,100,2021,12,14,202112
JCHAC       ,523398,BSE,2021-12-14,1935.9,2015.0,1902.5,1950.35,854,2021,12,14,202112
JM FINANCIAL,523405,BSE,2021-12-14,73.25,74.45,71.8,72.15,198952,2021,12,14,202112
ADCINDIA    ,523411,BSE,2021-12-14,345.0,360.0,345.0,351.8,10138,2021,12,14,202112
TAMIL.TELE. ,523419,BSE,2021-12-14,8.28,8.28,8.04,8.28,3160,2021,12,14,202112
SUNRAJ DIAM.,523425,BSE,2021-12-14,8.33,8.33,8.33,8.33,155,2021,12,14,202112
REL INDL INF,523445,BSE,2021-12-14,952.0,971.05,929.0,937.65,43320,2021,12,14,202112
SHARP INDIA ,523449,BSE,2021-12-14,65.95,65.95,62.5,64.7,5168,2021,12,14,202112
LINDEINDIA  ,523457,BSE,2021-12-14,2590.0,2609.35,2514.65,2529.4,9405,2021,12,14,202112
IND.BANK HSG,523465,BSE,2021-12-14,30.3,30.9,29.35,30.55,668,2021,12,14,202112
LOTUS CHOC  ,523475,BSE,2021-12-14,93.75,93.8,93.0,93.8,9910,2021,12,14,202112
PACIFIC IND.,523483,BSE,2021-12-14,597.8,598.0,566.0,575.55,1027,2021,12,14,202112
CMM HOSPITAL,523489,BSE,2021-12-14,23.9,23.9,21.85,23.3,1871,2021,12,14,202112
UNI OFF AUTO,523519,BSE,2021-12-14,3.08,3.08,3.08,3.08,1010,2021,12,14,202112
APM INDUS.  ,523537,BSE,2021-12-14,44.9,47.9,44.85,45.3,159949,2021,12,14,202112
PRECISION WR,523539,BSE,2021-12-14,312.0,364.8,312.0,354.5,94143,2021,12,14,202112
KRYPTON IND ,523550,BSE,2021-12-14,16.5,18.5,16.11,17.3,68884,2021,12,14,202112
SWISSMLTRY  ,523558,BSE,2021-12-14,5.59,5.59,5.59,5.59,125,2021,12,14,202112
MARTIN BURN ,523566,BSE,2021-12-14,38.3,42.25,37.2,41.95,1930,2021,12,14,202112
FEL         ,523574,BSE,2021-12-14,9.41,9.49,9.0,9.44,334449,2021,12,14,202112
IND.TONERS  ,523586,BSE,2021-12-14,177.75,182.0,176.0,177.4,7716,2021,12,14,202112
KUNSTSTOFFE ,523594,BSE,2021-12-14,22.5,24.25,22.25,24.2,1221,2021,12,14,202112
SHIPP.CORPN ,523598,BSE,2021-12-14,147.0,151.3,146.7,148.65,119702,2021,12,14,202112
SIKA INTER. ,523606,BSE,2021-12-14,995.0,1060.0,995.0,1022.35,19765,2021,12,14,202112
ITI LTD.    ,523610,BSE,2021-12-14,120.0,120.0,117.4,117.7,13447,2021,12,14,202112
DREDGING COR,523618,BSE,2021-12-14,328.15,332.5,326.9,328.3,4727,2021,12,14,202112
PHARMASIA   ,523620,BSE,2021-12-14,30.0,31.2,30.0,31.2,60,2021,12,14,202112
PODDAR      ,523628,BSE,2021-12-14,183.55,184.85,178.0,184.55,949,2021,12,14,202112
NATIONAL FER,523630,BSE,2021-12-14,52.25,53.7,51.6,53.3,68148,2021,12,14,202112
IP RINGS LTD,523638,BSE,2021-12-14,121.0,121.0,115.0,119.0,931,2021,12,14,202112
PI INDUS.LTD,523642,BSE,2021-12-14,2904.8,2964.95,2878.2,2954.8,11540,2021,12,14,202112
PLASTIBLEND ,523648,BSE,2021-12-14,238.0,240.9,236.0,238.65,961,2021,12,14,202112
REDEX PROTEC,523650,BSE,2021-12-14,30.9,32.3,30.9,32.3,5836,2021,12,14,202112
KKPLASTICK  ,523652,BSE,2021-12-14,22.85,22.85,22.85,22.85,2700,2021,12,14,202112
